customer_id,purchase_date,transaction_amount,product_category,customer_age,customer_gender
3161,2022-10-11,415.03,Clothing,64,Male
2760,2023-10-03,849.62,Sports,35,Female
7289,2024-03-12,540.96,Home & Kitchen,62,Male
3980,2024-03-25,796.66,Electronics,26,Other
2214,2020-01-07,397.2,Home & Kitchen,42,Female
1619,2024-05-25,670.69,Toys,27,Female
4602,2021-11-29,935.88,Books,59,Male
8318,2022-03-18,219.74,Sports,69,Other
6814,2020-05-01,955.04,Home & Kitchen,18,Other
5887,2024-11-19,262.24,Toys,65,Male
5249,2024-12-26,175.03,Sports,59,Other
7111,2021-11-21,678.65,Sports,25,Other
3613,2021-10-06,824.58,Beauty,41,Male
8768,2022-09-07,382.27,Clothing,33,Male
5768,2021-03-06,194.74,Sports,61,Female
5055,2022-12-07,685.87,Electronics,58,Male
9048,2024-01-08,266.21,Beauty,60,Other
1100,2023-07-05,879.11,Beauty,34,Other
6860,2024-04-11,11.28,Electronics,31,Male
8376,2024-09-12,690.14,Clothing,28,Female
4629,2021-08-04,61.95,Home & Kitchen,30,Male
1765,2020-08-25,576.66,Home & Kitchen,20,Female
8049,2020-04-14,929.84,Home & Kitchen,56,Female
4404,2023-03-17,796.62,Electronics,22,Female
4566,2022-04-08,324.89,Clothing,39,Male
5665,2020-01-14,464.45,Sports,29,Male
7725,2024-05-14,529.1,Toys,66,Male
6439,2020-02-28,355.89,Books,32,Male
4279,2024-03-08,598.55,Sports,50,Female
9924,2022-06-02,539.93,Home & Kitchen,39,Female
2406,2022-02-16,340.99,Home & Kitchen,64,Female
8739,2024-08-22,827.55,Sports,36,Female
4926,2020-08-26,287.9,Toys,20,Male
1778,2022-04-15,955.86,Electronics,57,Other
2372,2024-12-04,988.79,Electronics,62,Male
9510,2024-07-04,273.72,Sports,42,Male
7858,2023-10-12,585.85,Toys,56,Male
6861,2024-10-30,203.18,Toys,28,Other
4528,2020-05-16,364.92,Toys,66,Male
7599,2023-09-13,20.47,Home & Kitchen,53,Other
3141,2021-12-03,994.76,Books,69,Other
4462,2021-01-31,455.98,Clothing,63,Male
2252,2020-06-11,254.18,Toys,31,Other
2520,2022-06-21,635.11,Toys,58,Male
1584,2022-02-14,880.88,Beauty,42,Female
7335,2022-04-11,767.45,Clothing,55,Male
1879,2020-02-12,249.41,Beauty,21,Female
1461,2024-07-05,200.68,Electronics,42,Male
4634,2023-11-20,827.54,Sports,44,Male
9802,2020-12-02,609.56,Home & Kitchen,31,Other
8110,2021-08-23,642.14,Toys,67,Male
7941,2021-08-20,770.84,Beauty,41,Female
2336,2023-11-21,762.56,Clothing,22,Male
1960,2022-02-06,930.03,Books,27,Male
7972,2022-02-10,50.21,Electronics,48,Female
6054,2023-05-15,809.55,Home & Kitchen,19,Male
7388,2022-08-06,295.22,Books,59,Female
3295,2023-12-09,663.26,Clothing,32,Other
8330,2023-04-23,848.98,Beauty,60,Other
8800,2020-07-06,386.9,Books,55,Male
4268,2022-11-11,501.93,Toys,29,Other
3731,2020-06-22,603.71,Sports,62,Female
5713,2021-08-23,579.62,Books,27,Male
9674,2021-03-12,588.85,Beauty,65,Female
3255,2021-04-16,164.49,Toys,68,Male
9069,2024-04-03,586.77,Home & Kitchen,21,Male
8119,2023-11-15,664.61,Beauty,39,Male
8735,2024-12-04,626.78,Home & Kitchen,60,Other
5231,2024-07-30,607.81,Books,24,Other
5318,2022-03-03,530.07,Sports,65,Male
5381,2024-11-10,739.1,Toys,58,Male
4404,2023-06-23,129.26,Beauty,65,Other
8193,2022-07-13,687.32,Books,30,Other
8745,2021-11-03,617.24,Electronics,26,Female
6564,2022-07-27,427.44,Clothing,32,Male
5909,2021-11-11,675.93,Toys,58,Male
5428,2024-09-30,106.25,Home & Kitchen,38,Female
3162,2024-06-10,458.75,Home & Kitchen,62,Male
4087,2022-01-11,507.7,Home & Kitchen,32,Male
5239,2021-06-22,354.56,Toys,52,Male
7784,2022-03-16,998.92,Toys,36,Male
3633,2024-05-27,719.43,Sports,66,Male
6133,2020-02-04,348.53,Books,21,Other
7352,2022-02-26,285.67,Toys,29,Male
8121,2023-02-13,204.49,Electronics,64,Other
6210,2021-01-25,369.3,Sports,36,Male
4632,2021-07-03,938.85,Books,41,Female
9039,2024-05-05,491.31,Beauty,49,Female
2697,2021-01-04,540.97,Beauty,46,Other
1409,2022-05-05,624.76,Beauty,65,Female
4227,2020-02-13,59.55,Toys,69,Female
1914,2022-02-02,276.64,Books,22,Other
9278,2021-02-02,10.06,Clothing,66,Other
9598,2021-04-27,519.1,Electronics,56,Other
5615,2024-11-18,984.38,Clothing,55,Female
3057,2022-12-10,503.63,Toys,31,Female
8425,2023-01-24,854.56,Home & Kitchen,40,Other
3325,2020-11-18,840.02,Books,43,Other
4204,2024-07-22,996.22,Electronics,19,Male
5663,2023-07-13,845.7,Beauty,61,Other
9467,2021-09-27,24.0,Books,46,Male
9668,2023-05-30,521.32,Toys,25,Other
3245,2023-12-13,427.75,Toys,25,Other
8491,2023-04-20,545.81,Books,40,Female
3531,2022-06-10,489.33,Toys,19,Other
6304,2023-04-20,921.09,Toys,69,Other
6652,2022-03-30,223.58,Clothing,50,Male
1026,2022-02-11,560.34,Home & Kitchen,41,Female
8506,2024-01-26,907.86,Home & Kitchen,29,Female
7254,2020-04-12,53.17,Home & Kitchen,38,Other
1370,2023-01-24,512.51,Beauty,42,Female
6829,2023-12-13,474.02,Books,62,Other
7768,2024-05-19,671.45,Beauty,39,Other
9177,2024-10-16,633.01,Clothing,39,Female
7612,2024-01-26,173.02,Beauty,53,Male
6411,2024-07-22,779.38,Toys,26,Male
5023,2023-11-04,999.08,Beauty,18,Other
2627,2020-08-24,481.71,Electronics,45,Other
9320,2022-11-18,214.04,Clothing,50,Other
8338,2022-08-12,35.44,Books,44,Female
8017,2024-03-31,306.48,Electronics,19,Female
9386,2021-10-17,130.77,Sports,33,Male
1994,2022-11-25,892.25,Beauty,46,Other
2605,2023-02-12,852.48,Home & Kitchen,47,Other
2337,2020-03-15,868.45,Electronics,38,Other
6555,2021-08-13,264.04,Sports,34,Female
9389,2020-08-09,371.05,Toys,52,Female
2368,2021-08-15,239.14,Beauty,59,Male
3331,2023-08-02,785.04,Home & Kitchen,42,Other
9871,2020-02-10,895.38,Books,64,Other
8118,2021-01-30,430.87,Clothing,63,Other
7258,2022-05-08,857.53,Clothing,62,Female
4721,2021-04-01,363.01,Sports,37,Other
2469,2021-09-18,268.68,Home & Kitchen,54,Female
7436,2022-12-14,472.42,Clothing,69,Male
1322,2022-06-30,516.25,Home & Kitchen,53,Other
4251,2021-06-16,13.63,Books,39,Female
5463,2021-11-14,703.21,Clothing,32,Female
9945,2020-08-03,148.48,Books,53,Other
9732,2020-10-09,255.02,Toys,68,Female
7429,2024-06-30,674.75,Electronics,34,Other
6781,2024-03-01,973.46,Home & Kitchen,27,Male
5404,2022-03-10,932.95,Clothing,28,Male
3837,2020-09-04,980.96,Toys,28,Other
8099,2023-02-28,47.27,Electronics,50,Other
5912,2024-12-06,349.96,Books,49,Other
8088,2021-05-08,28.5,Toys,20,Male
9582,2024-11-09,787.47,Sports,39,Other
3093,2022-07-10,561.1,Books,23,Female
7154,2023-06-08,15.71,Electronics,39,Female
3063,2020-04-25,771.5,Beauty,39,Male
8349,2024-11-08,218.86,Toys,32,Female
9739,2020-12-03,239.65,Sports,23,Female
2074,2020-11-19,606.43,Books,45,Other
5245,2023-09-03,31.31,Beauty,41,Other
2511,2024-02-29,725.11,Clothing,49,Other
8458,2023-05-28,327.15,Toys,55,Male
1624,2021-03-02,434.03,Electronics,23,Female
6925,2024-12-05,19.91,Electronics,40,Female
8529,2020-02-15,233.97,Electronics,46,Male
7568,2023-05-15,596.99,Clothing,38,Other
7437,2023-08-17,350.21,Electronics,52,Other
4799,2023-11-09,483.1,Books,52,Female
9353,2021-08-19,425.75,Clothing,64,Other
1522,2021-08-25,464.01,Home & Kitchen,25,Female
4052,2021-03-17,241.22,Sports,51,Female
8700,2020-05-23,44.71,Toys,63,Female
8786,2023-11-06,334.91,Clothing,29,Male
4173,2020-11-30,351.72,Clothing,66,Male
4068,2020-06-22,604.84,Electronics,35,Female
1545,2024-06-08,959.63,Toys,45,Other
8232,2021-02-08,273.35,Books,62,Female
5063,2021-07-16,466.97,Books,28,Female
8939,2024-10-06,320.88,Electronics,57,Other
7504,2023-12-31,266.12,Clothing,66,Other
3794,2021-10-24,723.37,Beauty,48,Female
8237,2021-11-07,36.52,Electronics,35,Other
5311,2024-08-29,792.38,Beauty,49,Male
8931,2022-06-19,834.77,Toys,46,Other
9073,2023-05-27,689.15,Toys,32,Female
8776,2023-06-04,273.21,Home & Kitchen,30,Male
2432,2023-05-06,927.18,Beauty,37,Female
8369,2020-03-03,655.96,Sports,56,Other
2240,2020-03-24,972.77,Electronics,30,Male
2823,2022-08-31,379.73,Sports,55,Male
7199,2021-01-14,826.02,Beauty,44,Female
4225,2021-12-02,221.59,Toys,40,Other
4528,2022-04-01,888.7,Toys,26,Male
9090,2022-03-04,783.29,Books,63,Male
8880,2024-05-19,896.21,Books,32,Male
7842,2024-10-10,782.4,Sports,49,Other
5509,2024-10-12,260.28,Home & Kitchen,41,Female
6642,2024-03-27,237.25,Beauty,59,Other
3448,2023-02-14,94.39,Books,48,Other
3826,2022-09-20,510.95,Sports,40,Female
5664,2020-09-25,469.17,Beauty,52,Male
1981,2021-05-26,225.69,Toys,20,Other
3097,2020-04-27,548.23,Beauty,36,Female
9185,2022-02-20,189.05,Books,61,Other
3632,2023-08-05,392.58,Electronics,34,Other
3896,2021-03-05,164.25,Books,40,Male
4124,2022-05-08,759.81,Toys,62,Other
5696,2021-12-14,761.38,Sports,63,Male
9399,2022-07-03,873.74,Home & Kitchen,46,Other
3784,2024-11-03,538.48,Clothing,46,Male
6569,2022-12-15,631.52,Electronics,65,Male
5266,2021-02-09,638.6,Books,46,Male
6161,2022-06-24,175.17,Electronics,44,Other
9907,2023-11-30,383.21,Electronics,52,Female
4050,2020-05-30,941.97,Sports,56,Female
4736,2023-08-18,299.47,Clothing,68,Male
1589,2023-10-26,588.17,Beauty,22,Male
3952,2022-01-28,611.01,Books,44,Male
8676,2020-08-11,745.41,Clothing,55,Female
9075,2024-05-31,216.61,Toys,61,Female
3825,2020-04-17,914.6,Beauty,35,Other
1215,2021-08-06,977.52,Clothing,25,Male
1587,2020-07-21,537.24,Clothing,61,Female
3585,2021-04-28,430.32,Beauty,46,Other
3015,2022-03-28,239.67,Clothing,25,Female
3124,2022-09-21,441.29,Clothing,25,Other
5044,2022-07-21,943.61,Clothing,42,Female
8991,2022-09-16,96.54,Sports,43,Female
4029,2022-02-16,381.22,Electronics,28,Male
6167,2022-09-23,819.13,Beauty,62,Male
4094,2023-05-26,748.96,Clothing,37,Female
3112,2022-01-09,578.78,Home & Kitchen,29,Female
8540,2024-07-05,782.35,Sports,33,Other
4809,2023-04-02,728.82,Books,40,Other
7284,2023-09-06,627.88,Beauty,29,Male
4819,2023-11-20,650.65,Clothing,27,Male
8344,2023-08-11,348.38,Beauty,38,Male
8934,2021-02-17,581.26,Electronics,45,Female
6224,2024-03-02,240.8,Books,52,Male
4202,2020-09-20,929.48,Clothing,59,Female
9731,2024-01-13,492.21,Electronics,25,Female
2364,2020-09-28,705.25,Books,46,Other
6642,2021-07-09,44.59,Books,28,Male
6801,2024-11-17,643.75,Beauty,32,Male
3911,2023-05-16,617.47,Clothing,44,Male
9073,2022-02-23,335.7,Electronics,29,Female
1828,2022-09-08,901.68,Electronics,30,Other
3457,2021-03-22,891.11,Home & Kitchen,58,Male
3739,2022-08-16,238.4,Books,62,Female
1899,2020-06-11,747.96,Home & Kitchen,49,Female
6269,2023-04-21,174.8,Home & Kitchen,54,Female
8043,2022-05-13,759.66,Clothing,27,Female
9838,2022-08-23,441.39,Books,61,Other
7334,2021-10-04,978.42,Beauty,54,Other
6361,2021-11-03,536.0,Beauty,20,Female
4670,2024-05-15,443.38,Books,25,Female
2218,2022-07-13,446.61,Home & Kitchen,29,Other
9279,2023-04-08,542.75,Beauty,67,Male
4438,2020-08-30,93.34,Home & Kitchen,41,Male
1360,2024-07-14,319.75,Sports,69,Other
1115,2020-09-27,853.68,Home & Kitchen,45,Other
7932,2020-03-02,877.19,Sports,62,Other
4503,2024-09-11,617.28,Sports,54,Other
1479,2023-05-23,625.25,Home & Kitchen,40,Female
4495,2021-09-18,26.16,Home & Kitchen,65,Male
6333,2021-11-16,641.83,Beauty,47,Male
4807,2021-06-24,453.34,Toys,43,Other
4770,2023-10-04,936.49,Electronics,43,Male
5803,2020-02-18,948.6,Electronics,53,Other
6039,2020-11-30,844.62,Clothing,69,Female
3748,2023-01-07,34.52,Toys,20,Male
1006,2023-12-14,325.91,Toys,29,Other
2925,2023-07-03,844.19,Books,21,Male
7812,2024-12-14,345.57,Clothing,21,Female
3075,2023-11-09,561.11,Books,53,Other
5920,2021-07-22,999.29,Home & Kitchen,50,Male
2854,2021-09-02,400.51,Sports,45,Other
1722,2021-02-20,759.78,Sports,58,Male
2803,2023-02-20,551.36,Books,67,Other
4429,2024-02-17,719.61,Sports,63,Female
4552,2022-12-18,659.96,Home & Kitchen,18,Female
4460,2020-10-10,863.5,Clothing,40,Other
8074,2022-02-11,33.0,Home & Kitchen,35,Male
5258,2024-09-17,153.9,Books,60,Female
6230,2023-04-19,78.02,Books,32,Male
3718,2022-07-04,421.61,Home & Kitchen,47,Female
2269,2022-04-06,33.93,Home & Kitchen,50,Other
6923,2023-03-16,135.17,Sports,52,Male
9615,2021-07-25,112.77,Beauty,61,Male
3658,2020-09-04,99.62,Sports,53,Male
7567,2021-04-27,462.19,Books,24,Other
3748,2023-10-14,553.19,Beauty,40,Male
8414,2022-03-06,201.3,Clothing,19,Male
5817,2022-03-03,132.88,Toys,26,Male
3779,2022-09-24,78.42,Beauty,35,Female
1551,2021-07-06,779.33,Electronics,39,Male
1912,2024-04-18,405.43,Electronics,45,Other
2382,2023-01-23,132.39,Toys,61,Other
9597,2022-12-02,987.62,Books,25,Other
8735,2022-05-23,105.85,Toys,25,Other
7973,2024-09-18,502.1,Home & Kitchen,66,Other
1568,2022-11-02,477.29,Beauty,25,Other
1654,2023-05-22,546.33,Home & Kitchen,66,Female
2372,2023-04-09,927.47,Sports,35,Other
2589,2022-03-11,518.18,Books,26,Other
5056,2023-05-18,353.29,Sports,26,Female
6528,2024-11-20,551.53,Beauty,60,Male
4249,2020-01-17,796.9,Sports,42,Female
9096,2022-11-29,375.54,Beauty,24,Other
4824,2024-04-17,904.36,Home & Kitchen,52,Male
2139,2022-09-07,194.68,Electronics,54,Other
3886,2022-11-27,902.98,Home & Kitchen,29,Other
2765,2022-05-18,687.06,Electronics,22,Male
5955,2021-04-20,722.2,Clothing,46,Female
3022,2023-03-02,839.18,Toys,50,Other
8835,2020-06-10,640.7,Books,56,Male
4591,2021-08-31,130.75,Clothing,51,Other
5191,2020-09-07,8.2,Toys,25,Female
6243,2023-01-09,869.52,Books,22,Other
8874,2023-11-19,989.68,Sports,57,Female
4718,2021-05-05,688.72,Toys,54,Male
6253,2021-10-24,512.39,Clothing,46,Other
3524,2023-04-11,780.29,Home & Kitchen,26,Male
3061,2020-03-19,172.99,Electronics,25,Female
3220,2024-03-07,492.72,Sports,45,Male
9506,2024-01-24,977.9,Beauty,41,Female
6924,2023-06-30,746.25,Electronics,53,Other
6201,2021-08-07,475.51,Electronics,24,Other
7083,2023-06-03,622.05,Books,49,Female
7134,2020-04-18,175.31,Beauty,67,Female
7043,2023-11-07,737.73,Home & Kitchen,60,Male
2064,2021-07-30,629.17,Clothing,64,Other
6970,2024-06-05,617.92,Beauty,35,Female
4168,2021-08-19,819.98,Clothing,56,Other
6356,2021-06-17,367.3,Home & Kitchen,65,Male
3390,2022-08-13,206.19,Books,62,Other
6084,2021-07-25,989.33,Toys,46,Male
1461,2021-01-16,255.97,Beauty,46,Female
5289,2022-07-27,297.12,Toys,54,Female
3380,2020-04-19,436.6,Sports,45,Female
8451,2022-07-16,324.9,Beauty,28,Other
8582,2020-10-09,578.41,Clothing,51,Female
5747,2022-01-11,512.3,Electronics,57,Other
3316,2021-09-06,223.79,Toys,48,Female
4442,2021-07-12,433.69,Clothing,20,Female
8499,2021-12-04,439.27,Home & Kitchen,66,Male
4197,2024-01-27,505.84,Electronics,44,Other
2713,2020-11-04,550.84,Beauty,64,Other
6327,2022-09-10,583.35,Toys,19,Male
7645,2023-02-22,112.41,Beauty,35,Female
8824,2022-04-23,246.65,Toys,48,Female
7257,2020-05-10,348.12,Books,60,Male
1722,2020-05-04,437.02,Books,25,Other
3566,2023-05-17,739.82,Beauty,20,Female
3979,2021-11-15,436.09,Toys,28,Female
8463,2021-06-01,235.14,Sports,54,Female
2193,2022-07-31,735.92,Beauty,49,Male
5259,2024-08-21,344.94,Toys,66,Female
8024,2023-08-22,905.35,Home & Kitchen,33,Other
6926,2020-11-30,878.18,Sports,57,Male
4960,2023-01-30,919.38,Books,54,Female
7272,2022-08-31,133.75,Sports,30,Other
5847,2021-07-21,457.59,Electronics,48,Female
6847,2020-04-22,860.47,Home & Kitchen,44,Other
3890,2022-07-23,856.04,Toys,52,Female
2877,2021-10-12,402.28,Clothing,50,Other
5648,2020-07-04,147.24,Books,21,Other
9842,2024-11-21,792.13,Sports,18,Female
1946,2023-06-10,525.85,Home & Kitchen,68,Male
9383,2021-05-18,335.23,Electronics,66,Male
8404,2023-06-05,800.67,Books,34,Other
9190,2020-09-10,253.92,Clothing,53,Other
9102,2021-06-01,88.5,Books,43,Male
2070,2022-02-20,142.48,Clothing,57,Other
7492,2024-06-21,870.5,Clothing,54,Male
3857,2020-01-15,243.39,Home & Kitchen,47,Male
6732,2021-05-04,386.96,Electronics,34,Male
4532,2022-07-08,570.71,Electronics,44,Female
6070,2023-01-23,126.13,Books,34,Male
1152,2020-12-10,440.02,Sports,27,Other
2650,2023-02-18,892.22,Books,51,Other
4970,2024-12-11,636.74,Toys,53,Female
2330,2020-03-04,122.32,Beauty,28,Other
6773,2021-04-12,540.83,Sports,67,Female
1284,2021-10-05,782.7,Toys,22,Other
3590,2022-04-27,517.56,Clothing,52,Male
6599,2022-12-07,518.99,Sports,54,Male
7782,2023-05-10,835.5,Clothing,58,Other
5882,2023-06-01,106.98,Home & Kitchen,32,Other
4747,2023-11-12,320.77,Clothing,27,Female
7273,2020-08-23,996.68,Clothing,62,Male
5838,2023-10-16,824.15,Sports,31,Other
6906,2020-02-08,259.84,Sports,32,Male
4501,2023-02-20,717.55,Home & Kitchen,38,Male
9431,2023-08-28,282.74,Sports,64,Female
8719,2023-08-17,817.48,Toys,59,Male
9337,2022-02-01,783.6,Beauty,64,Male
9040,2022-12-31,776.01,Clothing,33,Male
7061,2022-10-10,60.74,Beauty,26,Male
1307,2022-09-10,919.72,Beauty,51,Female
8989,2022-07-29,815.16,Books,67,Other
1884,2020-01-01,338.33,Electronics,39,Male
8797,2024-12-29,502.08,Electronics,44,Other
9817,2024-01-13,811.8,Sports,40,Female
4862,2022-08-19,995.97,Home & Kitchen,47,Other
7949,2022-01-03,952.6,Beauty,57,Female
6139,2020-03-01,619.76,Clothing,20,Male
3307,2020-08-05,520.58,Clothing,29,Other
8152,2021-01-26,232.25,Home & Kitchen,31,Other
3244,2023-03-25,356.88,Toys,32,Other
5485,2023-09-01,40.14,Home & Kitchen,25,Other
9894,2023-10-08,627.32,Books,49,Female
9537,2023-07-02,323.69,Toys,65,Female
8295,2021-03-17,373.98,Home & Kitchen,26,Female
7257,2024-09-12,249.01,Sports,40,Male
4006,2024-07-01,68.31,Books,37,Female
4278,2023-05-15,760.54,Books,42,Other
3895,2023-07-09,472.32,Home & Kitchen,51,Male
9022,2020-12-21,918.83,Beauty,63,Male
7869,2021-10-22,175.87,Books,29,Female
1708,2022-03-17,956.89,Toys,69,Female
2194,2022-07-14,675.54,Toys,44,Male
1260,2024-09-11,592.82,Toys,45,Other
8489,2023-06-07,980.24,Beauty,28,Female
4235,2022-09-06,127.45,Beauty,35,Female
9866,2023-11-17,561.64,Beauty,40,Female
8084,2024-04-29,873.15,Toys,54,Other
8055,2021-09-15,811.36,Beauty,20,Male
9105,2024-05-02,554.99,Sports,52,Male
9610,2023-10-17,225.19,Electronics,61,Male
2263,2024-07-16,278.31,Sports,49,Male
1196,2022-03-18,383.27,Electronics,21,Male
2290,2024-07-26,117.05,Home & Kitchen,33,Male
2074,2021-05-16,908.27,Beauty,39,Other
6852,2020-07-07,377.84,Electronics,57,Other
8535,2024-04-11,734.8,Toys,63,Male
4437,2022-09-08,471.35,Books,56,Other
9429,2024-05-11,158.57,Toys,44,Male
1945,2022-09-14,763.61,Sports,23,Female
7466,2020-05-17,320.06,Clothing,52,Other
9898,2022-11-28,576.15,Home & Kitchen,31,Other
9203,2022-04-05,894.95,Sports,69,Male
3986,2021-01-06,878.72,Clothing,26,Male
8148,2022-04-12,66.79,Beauty,50,Other
6471,2022-04-12,818.34,Clothing,27,Male
6909,2024-02-06,198.2,Toys,42,Female
1166,2022-06-19,582.38,Sports,33,Other
4163,2024-02-13,225.23,Clothing,65,Other
5063,2024-04-16,345.31,Electronics,48,Female
2840,2024-10-08,689.47,Books,61,Other
6646,2022-12-16,23.58,Home & Kitchen,25,Other
5191,2022-04-22,947.42,Electronics,23,Other
6749,2020-05-23,909.55,Sports,26,Male
8366,2022-04-06,347.75,Home & Kitchen,48,Male
9884,2021-04-21,821.31,Toys,34,Other
8282,2024-06-17,262.58,Beauty,46,Female
7971,2021-04-08,42.55,Beauty,48,Female
8048,2024-04-16,883.3,Toys,57,Other
2129,2023-02-24,393.99,Toys,58,Female
6979,2022-03-14,552.98,Clothing,66,Female
8956,2021-03-01,906.77,Home & Kitchen,30,Female
2100,2024-06-08,902.65,Home & Kitchen,28,Male
8037,2022-12-29,890.71,Beauty,35,Female
5787,2020-09-01,360.12,Toys,30,Male
1347,2021-05-10,853.53,Sports,23,Female
7628,2020-01-22,648.42,Clothing,34,Female
1207,2021-02-09,779.96,Beauty,54,Female
8350,2020-10-18,763.25,Beauty,41,Female
2545,2024-03-04,735.55,Toys,65,Female
6069,2024-06-25,478.78,Clothing,60,Male
1630,2022-04-19,866.96,Home & Kitchen,63,Female
3716,2020-09-22,666.88,Home & Kitchen,18,Other
9368,2021-09-12,568.87,Toys,54,Other
4359,2023-11-03,58.09,Electronics,61,Other
4366,2024-08-04,212.09,Clothing,32,Female
9321,2023-06-13,332.82,Electronics,31,Male
8881,2022-11-22,747.92,Beauty,27,Male
3705,2022-05-12,985.08,Toys,61,Female
5230,2021-09-12,703.16,Sports,29,Female
1772,2020-02-25,426.6,Sports,51,Other
5508,2023-06-03,357.81,Home & Kitchen,24,Female
8725,2021-06-01,478.98,Toys,29,Other
7284,2022-04-04,389.39,Beauty,51,Male
4761,2022-03-23,19.27,Home & Kitchen,61,Male
6234,2022-01-20,8.16,Toys,47,Female
1899,2024-07-15,846.74,Home & Kitchen,67,Other
5521,2024-08-16,311.47,Toys,44,Other
6730,2021-07-20,307.15,Books,49,Other
1587,2023-03-07,552.97,Books,67,Other
8447,2022-09-23,427.71,Books,68,Other
4830,2022-07-15,37.96,Sports,28,Female
8138,2020-03-03,417.62,Toys,29,Male
1081,2024-05-11,412.32,Electronics,68,Other
5903,2021-10-02,692.71,Beauty,23,Other
5855,2021-04-05,49.5,Clothing,27,Other
3849,2022-03-18,598.78,Toys,69,Other
5731,2021-08-31,191.87,Beauty,42,Other
4621,2021-07-04,752.65,Electronics,64,Female
1914,2024-07-02,61.5,Books,66,Male
2762,2021-05-23,938.78,Beauty,44,Female
6932,2024-07-31,465.11,Electronics,24,Other
5318,2021-06-09,389.42,Toys,40,Male
7692,2023-02-27,524.29,Electronics,35,Male
7174,2023-08-23,659.16,Toys,37,Other
9430,2021-11-20,18.09,Electronics,21,Other
6673,2021-08-11,151.48,Electronics,48,Female
2645,2020-07-30,823.93,Clothing,56,Female
3016,2020-09-27,906.87,Books,69,Female
8816,2020-08-11,277.45,Books,28,Male
7857,2023-08-29,655.96,Books,43,Other
3043,2022-08-10,952.71,Books,62,Other
9670,2022-02-17,15.5,Electronics,28,Male
2204,2020-12-14,315.3,Toys,26,Male
8050,2020-04-09,800.83,Clothing,39,Female
9565,2023-01-12,890.37,Electronics,51,Female
6480,2023-08-28,704.01,Books,65,Male
6391,2020-03-05,888.32,Beauty,28,Female
6132,2024-10-02,58.77,Sports,45,Male
6541,2020-06-05,292.46,Home & Kitchen,36,Male
7028,2023-12-05,220.49,Toys,52,Other
9590,2020-12-27,367.64,Sports,38,Female
8567,2024-11-04,427.13,Books,41,Other
5264,2022-12-23,221.04,Beauty,64,Female
2073,2023-06-15,926.53,Home & Kitchen,36,Female
4179,2021-05-26,127.16,Toys,33,Male
4290,2021-06-05,775.69,Beauty,29,Male
8873,2022-11-05,891.8,Home & Kitchen,57,Other
1040,2020-11-30,406.82,Beauty,68,Male
8537,2022-12-26,528.96,Toys,63,Other
2655,2020-01-19,904.82,Beauty,19,Male
5634,2020-02-18,154.77,Books,27,Female
2344,2024-06-05,131.97,Electronics,62,Female
1930,2023-10-12,53.9,Sports,57,Female
7168,2023-04-21,864.51,Electronics,61,Female
3229,2020-11-29,242.0,Books,47,Female
9880,2024-08-12,489.65,Toys,46,Female
9162,2020-02-08,289.51,Electronics,19,Other
4412,2021-12-28,985.4,Sports,24,Other
3150,2021-05-19,820.56,Toys,37,Female
9515,2024-10-24,672.49,Books,40,Female
6944,2022-02-28,906.84,Home & Kitchen,47,Other
4778,2021-10-20,252.37,Electronics,69,Male
7235,2020-02-23,288.73,Books,27,Male
7658,2021-08-14,800.2,Electronics,48,Male
6107,2023-07-20,236.77,Beauty,36,Other
1877,2021-12-27,621.87,Beauty,47,Other
7836,2022-03-28,720.21,Sports,19,Other
4710,2022-12-10,373.02,Home & Kitchen,41,Female
1334,2022-05-23,714.31,Books,46,Male
7247,2023-06-21,66.8,Books,44,Male
2863,2022-05-07,410.15,Toys,59,Female
7055,2023-05-11,748.67,Clothing,48,Male
7583,2020-03-21,533.21,Electronics,65,Female
6901,2020-03-19,707.83,Home & Kitchen,44,Female
5453,2020-06-12,557.33,Electronics,55,Female
8868,2023-05-16,352.34,Clothing,57,Female
9166,2020-12-12,281.52,Home & Kitchen,53,Female
5014,2024-11-30,474.91,Beauty,18,Other
1619,2021-03-23,282.19,Home & Kitchen,32,Other
8901,2021-01-20,470.94,Electronics,50,Male
6461,2020-07-02,375.1,Sports,22,Other
1260,2024-05-27,166.11,Home & Kitchen,45,Female
3644,2021-10-09,708.01,Electronics,25,Other
5505,2020-09-29,205.86,Books,56,Female
6504,2024-07-08,987.29,Toys,26,Female
4824,2021-09-07,931.07,Clothing,62,Other
7281,2020-01-30,972.36,Books,51,Male
1151,2021-07-11,583.78,Beauty,67,Male
8283,2020-09-08,119.02,Clothing,23,Other
7878,2021-10-03,972.54,Toys,56,Male
6868,2023-07-29,191.27,Clothing,66,Male
1046,2022-07-23,664.17,Sports,69,Other
9022,2021-10-31,9.36,Electronics,48,Female
9020,2022-11-18,811.41,Home & Kitchen,49,Male
8540,2023-11-13,529.42,Electronics,54,Male
4229,2021-06-30,274.3,Beauty,30,Male
4224,2023-11-24,121.94,Electronics,40,Male
7512,2024-06-29,768.12,Home & Kitchen,68,Other
6714,2020-10-24,36.69,Home & Kitchen,25,Female
7333,2022-08-04,658.78,Home & Kitchen,27,Other
3813,2022-05-16,929.06,Clothing,42,Other
4547,2022-11-25,447.71,Electronics,28,Male
2210,2022-05-04,224.79,Clothing,42,Other
2647,2024-09-27,67.76,Toys,55,Other
4381,2020-07-09,264.71,Electronics,65,Other
3486,2023-08-27,530.48,Clothing,21,Other
